product_name,categories_tags,countries_en,ingredients_text,additives_tags
"Plain nonfat yogurt, plain","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized nonfat milk, nonfat dry milk, modified corn starch, carrageenan, pectin, vitamins a & d3 added.","en:e407,en:e440"
"French vanilla coffee creamer, french vanilla","en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Water, sugar, soybean and/or palm oil, and less than 2% of: sodium caseinate (a milk derivative)*, natural and artificial flavors, dipotassium phosphate, sodium stearoyl lactylate, polysorbate 60, datem, sodium phosphate, sodium citrate, cellulose gel, cellulose gum, carrageenan, color added.","en:e340,en:e340ii,en:e407,en:e435,en:e466,en:e472e,en:e481"
"Mixed berry greek nonfat yogurt, mixed berry","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized skim milk, sugar, strawberry puree, seedless blueberry puree, seedless raspberry puree, pectin, locust bean gum, natural flavors, fruit & vegetable juice (color), sodium citrate and calcium chloride. contains five live active cultures including s. thermophilus, l. bulgaricus, l. acidophilus, bifidus and l. casei.","en:e331,en:e410,en:e440"
Vanilla low fat yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Organic lowfat milk, organic sugar, organic nonfat dry milk, organic corn starch, pectin, organic vanilla flavor, cultures.",en:e440
"Plain whole milk yogurt, plain","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Organic milk, organic nonfat dry milk, organic corn starch, pectin, cultures.",en:e440
"Cultured dairy blend white chocolate flavored raspberry, raspberry","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Water, milk protein concentrate, milk protein isolate, cream, skim milk, raspberries, gelatin, modified corn starch, tricalcium phosphate, natural flavor, salt, pectin, agar, cultured dextrose, sucralose, acesulfame potassium, red 40, blue 1, lactase enzyme, vitamin a palmitate, vitamin d3, and active cultures with l. acidophilus and b. bifidum.","en:e129,en:e133,en:e406,en:e428,en:e440,en:e950,en:e955"
"Cultured dairy blend, vanilla","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Water, milk protein concentrate, milk protein isolate, cream, skim milk, modified cornstarch, glycerine, natural flavor, salt, gelatin, tricalcium phosphate, pectin, agar, cultured dextrose, sucralose, acesulfame potassium, lactase enzyme, vitamin a palmitate, vitamin d3, active cultures with l. acidophilus and b. bifidum.","en:e406,en:e422,en:e428,en:e440,en:e950,en:e955"
Coconut milk,"en:plant-based-foods-and-beverages,en:beverages,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives",United States,"Coconut, water, microcrystalline cellulose (stabilizer), potassium metabisulfite (preservative).","en:e224,en:e460,en:e460i"
"Non-dairy coffee creamer, french vanilla","en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Sugar, vegetable oil (contains one or more of the following: palm, palm kernel, coconut, soybean), corn syrup solids, contains less than 2% of sodium caseinate* (a milk derivative), dipotassium phosphate, natural and artificial flavors, mono - and diglycerides, silicon dioxide, soy lecithin.","en:e322,en:e322i,en:e340,en:e340ii,en:e471"
"Coffee creamer, hazelnut","en:plant-based-foods-and-beverages,en:dairy-substitutes,en:milk-substitutes,en:creamer",United States,"Sugar, vegetable oil (contains one or more of the following: palm, palm kernel, coconut, soybean), corn syrup solids, contains less than 2% of natural and artificial flavors, sodium caseinate* (a milk derivative), dipotassium phosphate, mono - and diglycerides, silicon dioxide, soy lecithin.","en:e322,en:e322i,en:e340,en:e340ii,en:e471"
"Strawberry greek nonfat yogurt, strawberry","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized skim milk, strawberries, sugar, natural flavors, pectin, locust bean gum, fruit and vegetable juice (color), sodium citrate, calcium chloride, lactic acid. contains five live active cultures including s. thermophilus, l. bulgaricus, l. acidophilus, bifidus and l. casei.","en:e270,en:e331,en:e410,en:e440"
Greek nonfat yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized skim milk, peaches, sugar, natural flavors, pectin, locust bean gum. contains five live active cultures including s. thermophilus, l. bulgaricus, l. acidophilus, bifidus and l. casei.","en:e410,en:e440"
Greek nonfat yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized skim milk, blueberries, sugar, pectin, natural flavors, locust bean gum, sodium citrate, calcium chloride, fruit and vegetable juice (color), citric acid. contains five live active cultures including s. thermophilus, l. bulgaricus, l. acidophilus, bifidus and l. casei.","en:e330,en:e331,en:e410,en:e440"
Greek nonfat yogurt,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized skim milk, sugar, honey, pectin, locust bean gum. contains five live active cultures including s. thermophilus, l. bulgaricus, l. acidophilus, bifidus and l. casei.","en:e410,en:e440"
"Vanilla greek nonfat yogurt, vanilla","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized skim milk, sugar, natural flavors, pectin, locust bean gum, citric acid, calcium chloride. contains five live active cultures including s. thermophilus, l. bulgaricus, l. acidophilus, bifidus and l. casei.","en:e330,en:e410,en:e440"
Coconut cream,"en:plant-based-foods-and-beverages,en:beverages,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives",United States,"Coconut milk, water, guar gum, polysorbate 60, sodium metabisulphite (for color retention)","en:e223,en:e412,en:e435"
"Greek nonfat yogurt, vanilla","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a nonfat milk. contains the following live cultures: l. bulgaricus, streptococcus thermophilus, l. acidophilus, bifidus, l. casei. flavor preparation: water, sugar, corn starch, pectin, natural flavors.",en:e440
"Greek nonfat yogurt, blueberry","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a nonfat milk. contains the following live cultures: l. bulgaricus, streptococcus thermophilus, l. acidophilus, bifidus, l. casei. fruit preparation: sugar, blueberries, blueberry puree, water, corn starch, natural flavor, pectin.",en:e440
"Greek nonfat yogurt, strawberry","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a nonfat milk. contains the following live cultures: l. bulgaricus, streptococcus thermophilus, l. acidophilus, bifidus, l. casei. fruit preparation: strawberries, sugar, water, corn starch, natural flavors, pectin, fruit and vegetable juice concentrate (color).",en:e440
"Blended greek yogurt, pumpkin","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a nonfat milk, grade a cream. contains the following live cultures: l. bulgaricus, streptococcus thermophilus, l. acidophilus, bifidus, l. casei. fruit preparation: pumpkin puree, sugar, natural flavor, pectin, lactic acid, locust bean gum, spices, salt, annatto extract (color).","en:e270,en:e410,en:e440"
Black cherry kefir probiotic cultured low fat milk smoothie,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized organic lowfat milk, organic nonfat milk, organic cane sugar, pectin, organic black cherry flavor, organic beet powder (color), vitamin a palmitate, vitamin d3, live cultures.",en:e440
Blueberry probiotic kefir cultured low fat milk smoothie,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized organic lowfat milk, organic nonfat milk, organic cane sugar, pectin, organic blueberry flavor, organic red beet powder, organic fruit and vegetable juice (color), vitamin a palmitate, vitamin d3, live cultures.",en:e440
Plain unsweetened probiotic kefir cultured low fat milk smoothie,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized organic lowfat milk, organic nonfat milk, pectin, vitamin a palmitate, vitamin d3, live cultures.",en:e440
"Raspberry flavored kefir probiotic cultured low fat milk smoothie, raspberry","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized organic lowfat milk, organic nonfat milk, organic cane sugar, pectin, organic raspberry flavor, organic beet powder (color), vitamin a palmitate, vitamin d3, live cultures.",en:e440
Strawberry probiotic kefir cultured low fat milk smoothie,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Pasteurized cultured organic lowfat milk, organic nonfat milk, organic cane sugar, pectin, organic strawberry flavor, organic beet powder (color), vitamin a palmitate, vitamin d3, live cultures.",en:e440
"Blended lowfat yogurt, strawberry","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a lowfat milk, sugar, strawberries, modified corn starch, kosher gelatin, natural flavors, fruit and vegetable juice concentrate (for color), gellan gum, lemon juice concentrate, vitamin a palmitate, vitamin d3. contains the following live and active cultures: l. bulgaricus, s. thermophilus, l. acidophilus, bifidus, l. casei.","en:e418,en:e428"
"Pre & probiotic blended plain lowfat yogurt, plain","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a organic lowfat milk, organic corn starch, inulin (dietary fiber), kosher gelatin, vitamin d3. contains a blend of live and active cultures including: l.acidophilus, bifidus, l.casei, probiotic bifidobacterium lactis.",en:e428
"Vanilla flavored greek nonfat yogurt, vanilla","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a nonfat milk. contains the following live cultures: l. bulgaricus, streptococcus thermophilus, l. acidophilus, bifidus, l. casei. flavor preparation: water, sugar, corn starch, pectin, natural flavors.",en:e440
"Strawberry greek nonfat yogurt, strawberry","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a nonfat milk, contains the following live and active cultures: l, bulgaricus, streptococcus thermophilus, l. acidophilus, bifidus, l. casei, fruit preparation: strawberries, sugar, water, corn starch, natural flavors, pectin, fruit and vegetable juice concentrate (color).",en:e440
"Blueberry greek nonfat yogurt, blueberry","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a nonfat milk, contains the following live cultures: l. bulgaricus, streptococcus thermophilus, l. acidophilus, bifidus, l. casei. fruit preparation: sugar, blueberries, blueberry puree, water, corn starch, natural flavor, pectin.",en:e440
"Whole milk, plain","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a organic milk, organic corn starch, inulin (dietary fiber), kosher gelatin, vitamin d3, contains a blend of live and active cultures including: l. acidophilus, bifidus, l. casei., probiotic bifidobacterium lactis.",en:e428
"Super yogurt whole milk, vanilla","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a organic milk, organic sugar, organic corn starch, inulin (dietary fiber), natural flavors, kosher gelatin, pectin, organic locust bean gum, organic vanilla beans, organic lemon juice concentrate, vitamin d3, contains a blend of live and active cultures including: l. acidophilus, bifidus, l. casei., probiotic bifidobacterium lactis.","en:e410,en:e428,en:e440"
"Greek yogurt, vanilla","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a organic nonfat milk, organic cream, organic sugar, natural flavor, pectin, organic locust bean gum, organic vanilla beans seeds, organic lemon juice concentrate. contains the following live and active cultures: l. bulgaricus, streptococcus thermophilus, l. acidophilus, bifidus, l. casei.","en:e410,en:e440"
"Vanilla maple blended lowfat yogurt, vanilla maple","en:dairies,en:fermented-foods,en:fermented-milk-products,en:desserts,en:dairy-desserts,en:fermented-dairy-desserts,en:yogurts",United States,"Cultured pasteurized grade a lowfat milk, sugar, modified corn starch, maple syrup, natural flavors, kosher gelatin, gellan gum, caramel color, citric acid, vitamin a palmitate, vitamin d3. contains the following live and active cultures: l. bulgaricus, s. thermophilus, l. acidophilus, bifidus, l. casei.","en:e150c,en:e330,en:e418,en:e428"
