product_name,categories_tags,countries_en,ingredients_text,additives_tags
Gold Gluten Free Mini Cupcakes With Sprinkles,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",United States,"Cake (Cake Base [Sugar, Corn Starch, Potato Starch, Tapioca Starch, Sorghum Flour, Whey Proteins {Whey Protein Concentrate, Sunflower Lecithin}, Modified Corn Starch, Egg White, Baking Powder {Sodium Acid Pyrophosphate, Sodium Bicarbonate, Corn Starch, Monocalcium Phosphate}, Monoglycerides, Antioxidant {Ascorbic Acid, Citric Acid}, Natural Butter Flavor {Natural Flavor, Dextrose, Corn Starch, Maltodextrin}, Salt, Xanthan Gum], Eggs, Canola Oil, Water), Frosting (Sugar, Vegetable Oils [Palm Oil, Canola Oil, Mono & Diglycerides, Polysorbate 60], Butter [Cream, Salt], Corn Syrup, Water, Titanium Dioxide [Color], Corn Syrup Solids, Corn Starch, Natural Flavor, Salt), Sprinkles (Sugar, Corn Starch, Palm Oil, Palm Kernel Oil, Soy Lecithin, Confectioner'S Glaze, Carnauba Wax, Turmeric [Color], Annatto [Color], Beet Juice [Color], Vegetable Juice [Color], Beta Carotene [Color], Dextrin, Maltodextrin, Sodium Bicarbonate).","en:e1400,en:e160a,en:e160ai,en:e160b,en:e171,en:e300,en:e322,en:e322i,en:e330,en:e341,en:e341i,en:e415,en:e435,en:e450,en:e450i,en:e471,en:e500,en:e500ii,en:e903"
Large king cake filled with strawberry and cream cheese,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",United States,"Cake: enriched flour (wheat flour, wheat starch, niacin, reduced iron, thiamine mononitrate, riboflavin, enzyme, folic acid), water, high fructose corn syrup, yeast, soy oil, wheat flour. contains 2% or less of: egg, carboxymethyl cellulose, soy lecithin, salt, baking soda, color added, potato flake, mono & diglycerides, sodium acid pyrophosphate, citric acid, datem, guar gum, calcium sulfate, ammonium sulfate, wheat gluten, ascorbic acid, enzyme, natural & artificial flavor, dextrose, cornstarch, sodium citrate, calcium phosphate, corn syrup, tocopherols (preservative), ammonium chloride, yellow 5, red 40. cake fillings: sugar, flour (rice, corn, potato), high fructose corn syrup, apple, water, cinnamon, partially hydrogenated soy oil, wheat flour. contains 2% or less of: modified cornstarch, xanthan gum, artificial flavor, cottonseed fiber, cocoa (processed with alkali), salt, cellulose gum, color added, maltodextrin, cornstarch. filling: water, cream cheese (cultured pasteurized milk & cream, salt, carob bean gum), strawberry, sugar, high fructose corn syrup, food starch-modified, corn syrup. contains 2% or less of sodium sulfate, xanthan gum, propylene glycol, locust bean gum, citric acid, preservative (potassium sorbate, benzoic acid, sodium propionate, sodium benzoate), salt, lactic acid, color added, glucono delta-lactone, natural & artificial flavor, gellan gum, polysorbate 80, sodium citrate, glycerin, red 40, blue 1, yellow 5, yellow 6. icing: sugar, water, corn syrup, partially hydrogenated soy &/or cottonseed oil, cornstarch. propylene glycol, preservative (sodium propionate, potassium sorbate, sodium benzoate), calcium carbonate, agar, color added, salt, locust bean gum, citric acid, soy lecithin, artificial flavor, ammonium alginate, calcium alginate, dextrose. topping: sugar. contains 2% or less of shellac, yellow 5 lake, blue 1 lake, carnauba wax, red 3, blue 1, red 40, yellow 5, yellow 6, red 40 lake, blue 2, blue 2 lake, yellow 6 lake.","en:e102,en:e110,en:e127,en:e129,en:e132,en:e133,en:e1520,en:e202,en:e210,en:e211,en:e270,en:e281,en:e322,en:e322i,en:e330,en:e403,en:e404,en:e406,en:e410,en:e412,en:e415,en:e418,en:e422,en:e433,en:e450,en:e450i,en:e466,en:e471,en:e472e,en:e500,en:e500ii,en:e510,en:e517,en:e575,en:e903,en:e904"
Fig Roll Biscuits,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits-and-crackers,en:biscuits",United Kingdom,"Fig (32%), Fortified Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Sugar, Palm Oil, Glucose Syrup, Partially Inverted Refiners Syrup, Whey Powder (Cows' Milk), Salt, Raising Agents: Sodium Hydrogen Carbonate, Ammonium Bicarbonate; Acidity Regulator: Citric Acid. SUPPORTS Allergy advice: For allergens, including cereals containing gluten, see ingredients in bold. The palm oil used in this product supports the SUSTAINABLE production of sustainable palm oil from well managed plantations. Together we can protect the world's forests and avoid deforestation. PALM OIL TRAY Re FILM RE Don't re We're s If you refund. Your st Packed Sainsb London Superm Belfast www.s","en:e330,en:e500,en:e500ii,en:e503,en:e503ii"
"Meiji, yan yan crispy cracker stick, strawberry","en:snacks,en:sweet-snacks,en:biscuits-and-cakes",United States,"Wheat flour, partially hydrogenated palm and canola oils, sugar, whey, lactose, whole milk powder, cheese, salt, soy-lecithin, strawberry powder, natural coloring (beet red, beta carotene and caramel), sodium bicarbonate (leavening), yeast powder, artificial flavor, citric acid.","en:e150,en:e160a,en:e160ai,en:e322,en:e322i,en:e330,en:e500,en:e500ii"
"Meiji, hello panda, choco biscuits with choco cream, double choco","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Cracker: wheat flour, shortening, vegetable oil, sugar, butter, cocoa mass, cocoa powder, full cream milk powder, amino acid seasoning, sugar ester, emulsifier (soya lecithin), salt, sodium bicarbonate, ammonium bicarbonate, autolysed yeast powder, caramel powder, enzyme (papain), milk flavor & butter flavor, vanilla flavor, vanillin. chocolate cream: sugar, shortening, cocoa mass, full cream milk powder, soya lecithin (emulsifier), vanilla flavoring & vanillin.","en:e322,en:e322i,en:e473,en:e500,en:e500ii,en:e503,en:e503ii"
Biscuits with choco cream,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Wheat flour, sugar, vegetable shortening (partially hydrogenated palm & soya bean oils), cocoa mass, whole milk powder, malt extract, seasoning (natural), emulsifier (soya-lecithin), leavening (ammonium bicarbonate & sodium bicarbonate), enzyme (papain), salt, artificial vanilla flavoring.","en:e322,en:e322i,en:e500,en:e500ii,en:e503,en:e503ii"
Hello Panda,"en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:biscuits-and-cakes,en:biscuits,en:chocolates",United States,"Wheat flour, vegetable shortening (partially hydrogenate palm & canola oils), sugar, malt syrup, lactose, whole milk powder, skim milk powder, emulsifier, (soya-lecithin), seasoning (natural), leavening (ammonium bicarbonate & sodium bicarbonate), salt, sugar flavor, milk flavor.","en:e322,en:e322i,en:e500,en:e500ii,en:e503,en:e503ii"
"Meiji, hello panda, biscuits with choco cream","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits",United States,"Wheat flour, sugar, vegetable shortening (partially hydrogenated palm & soya bean oils), cocoa mass, whole milk powder, malt extract, seasoning (natural), emulsifier (soya-lecithin), leavening (ammonium bicarbonate & sodium bicarbonate), enzyme (papain), salt, artificial vanilla flavoring.","en:e322,en:e322i,en:e500,en:e500ii,en:e503,en:e503ii"
FLAN NATURE 2 PARTS,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:pastries,en:open-pies",France,"LAIT écrémé frais, sucre, OEUFS frais, poudre à flan (amidons modifies, arome), semoule de blé dur (GLUTEN), beurre (LAIT), creme fraiche (LAIT), eau, farine de blé (GLUTEN), arome vanille, sel, colorants: E160a, E100","en:e100,en:e14xx,en:e160a"
Old-Fashioned Nutty Dunkers,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",United States,"Enriched wheat flour bleached (flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), sugar, water, ground peanuts, soy oil, nonfat dry milk, peanut meal, contains 2% or less of: soy flour, dextrose, dry egg yolk, leavening (baking soda, sodium acid pyrophosphate), wheat starch, salt, dry whey, soy lecithin, sodium propionate and sodium diacetate, mono & dyglycerides, sour cream solids (cultured sour cream, maltodextrin, cultured buttermilk, cultured skim milk, whey, lactic acid), spice, cellulose gum, natural and artificial flavor, sodium stearoyl lactylate, corn starch, maltodextrin, food starch-modified, natural mixed tocopherols, alpha tocopherals, beta carotene, corn oil, partially hydrogenated vegetable oil (soybean, cottonseed), corn syrup, calcium carbonate, calcium sulfate, agar, locust bean gum, sunflower oil, disodium phosphate","en:e160a,en:e160ai,en:e262,en:e262ii,en:e270,en:e281,en:e306,en:e322,en:e322i,en:e339ii,en:e406,en:e410,en:e450,en:e450i,en:e466,en:e481,en:e500,en:e500ii"
"Old-fashioned glazed dunkers, glazed","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",United States,"Enriched wheat flour bleached (flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, water, soybean oil, nonfat dry milk, contains 2% or less of: soy flour, dextrose, dry egg yolk, leavening (baking soda, sodium acid pyrophosphate), wheat starch, salt, dry whey, soy lecithin, sodium propionate and sodium diacetate, mono & diglycerides, sour cream solids (cultured sour cream, maltodextrin, cultured buttermilk, cultured skim milk, whey, lactic acid), spice, cellulose gum, natural and artificial flavor, sodium steoroyl lactylate, corn starch, maltodextrin, food starch-modified, natural mixed tocopherols, alpha tocopherols, beta carotene, corn oil, palm oil, soy lecithin, corn syrup, calcium carbonate, agar.","en:e160a,en:e160ai,en:e262,en:e262ii,en:e270,en:e281,en:e306,en:e307,en:e322,en:e322i,en:e406,en:e450,en:e450i,en:e466,en:e471,en:e500,en:e500ii"
"Old-fashioned nutty doughnut holes, old-fashioned","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",United States,"Enriched wheat flour bleached (flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), sugar, water, ground peanuts, soy oil, nonfat dry milk, peanut meal, contains 2% or less of: soy flour, dextrose, dry egg yolk, leavening (baking soda, sodium acid pyrophosphate), wheat starch, salt, dry whey, soy lecithin, sodium propionate and sodium diacetate, mono & dyglycerides, sour cream solids (cultured sour cream, maltodextrin, cultured buttermilk, cultured skim milk, whey, lactic acid), spice, cellulose gum, natural and artificial flavor, sodium stearoyl lactylate, corn starch, maltodextrin, food starch-modified, natural mixed tocopherols, alpha tocopherals, beta carotene, corn oil, palm oil, soy lecithin, corn syrup, calcium carbonate, agar.","en:e160a,en:e160ai,en:e262,en:e262ii,en:e270,en:e281,en:e306,en:e322,en:e322i,en:e406,en:e450,en:e450i,en:e466,en:e481,en:e500,en:e500ii"
"Old-fashioned glazed doughnut holes, glazed","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",United States,"Enriched wheat flour bleached (flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), sugar, water, soy oil, nonfat dry milk, contains 2% or less of: soy flour, dextrose, dry egg yolk, leavening (baking soda, sodium acid pyrophosphate), wheat starch, salt, dry whey, soy lecithin, sodium propionate and sodium diacetate, mono & dyglycerides, sour cream solids (cultured sour cream, maltodextrin, cultured buttermilk, cultured skim milk, whey, lactic acid), spice, cellulose gum, natural and artificial flavor, sodium stearoyl lactylate, corn starch, maltodextrin, food starch-modified, natural mixed tocopherols, alpha tocopherals, beta carotene, corn oil, partially hydrogenated vegetable oil (soybean, cottonseed), corn syrup, calcium carbonate, calcium sulfate, agar, locust bean gum, sunflower oil, disodium phosphate","en:e160a,en:e160ai,en:e262,en:e262ii,en:e270,en:e281,en:e306,en:e322,en:e322i,en:e339ii,en:e406,en:e410,en:e450,en:e450i,en:e466,en:e481,en:e500,en:e500ii"
Old-Fashioned Chocolate Dunkers,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",United States,"Sugar, enriched wheat flour bleached (flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), partially hydrogenated vegetable oil (soybean, cottonseed) and palm kernel oil, dry whey, water, egg yolk, soy oil, soy flour, sour cream solids (cultured sour cream, maltodextrin, cultured buttermilk, cultured skim milk, whey, lactic acid), cocoa powder, nonfat dry milk, contains 2% or less of: corn syrup, dextrose, leavening (baking soda, sodium acid pyrophosphate, monocalcium phosphate), wheat starch, salt, soy lecithin, sodium propionate and sodium diacetate, mono & diglycerides, spice, propylene glycol, cellulose gum, natural and artificial flavor, beta carotene, citric acid, sodium stearoyl lactylate, corn starch, maltodextrin, food starch-modified, natural mixed tocopherols, alpha tocopherals, beta carotene, corn oil","en:e1520,en:e160a,en:e160ai,en:e262,en:e262ii,en:e270,en:e281,en:e306,en:e322,en:e322i,en:e330,en:e341,en:e341i,en:e450,en:e450i,en:e466,en:e471,en:e481,en:e500,en:e500ii"
"Bill Knapp's, Old-Fashioned Cinnamon-Sugar Doughnut Holes","en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",United States,"Enriched wheat flour bleached (flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid) water, sugar, soy oil, nonfat dry milk, contains 2% or less of: soy flour, leavening (baking soda, sodium acid pyrophosphate), wheat starch, salt, dry egg yolk, sour cream solids (cultured sour cream, maltodextrin, cultured buttermilk, cultured skim milk, whey, lactic acid), spice, cinnamon, cellulose gum, sodium stearoyl lactylate, food starch-modified, partially hydrogenated vegetable oil, (soybean, cottonseed), natural mixed tocopherols, agar, calcium carbonate, dextrose, canola oil, soy lecithin, mono & diglycerides, sorbitan monostearate, corn starch, corn oil, alpha tocopherols as preservatives, beta carotene as color, natural & artificial flavor.","en:e270,en:e306,en:e322,en:e322i,en:e406,en:e450,en:e450i,en:e466,en:e471,en:e481,en:e491,en:e500,en:e500ii"
Old-fashioned cinnamon-sugar dunkers,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",United States,"Enriched wheat flour bleached (flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), sugar, water, soy oil, nonfat dry milk, contains 2% or less of: soy flour, dextrose, dry egg yolk, leavening (baking soda, sodium acid pyrophosphate), wheat starch, salt, dry whey, soy lecithin, sodium propionate and sodium diacetate, mono & dyglycerides, sour cream solids (cultured sour cream, maltodextrin, cultured buttermilk, cultured skim milk, whey, lactic acid), spice, cinnamon, cellulose gum, natural and artificial flavor, sodium stearoyl lactylate, corn starch, maltodextrin, food starch-modified, natural mixed tocopherols, alpha tocopherals, beta carotene, corn oil, partially hydrogenated vegetable oil (soybean, cottonseed), corn syrup, calcium carbonate, calcium sulfate, agar, locust bean gum, sunflower oil, disodium phosphate","en:e160a,en:e160ai,en:e262,en:e262ii,en:e270,en:e281,en:e306,en:e322,en:e322i,en:e339ii,en:e406,en:e410,en:e450,en:e450i,en:e466,en:e481,en:e500,en:e500ii"
Maple glazed doughnut holes,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",United States,"Enriched wheat flour bleached (flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), sugar, water, soy oil, nonfat dry milk, contains 2% or less of: soy flour, dextrose, dry egg yolk, leavening (baking soda, sodium acid pyrophosphate), wheat starch, salt, dry whey, soy lecithin, sodium propionate and sodium diacetate, mono & dyglycerides, sour cream solids (cultured sour cream, maltodextrin, cultured buttermilk, cultured skim milk, whey, lactic acid), spice, cellulose gum, natural and artificial flavor, sodium stearoyl lactylate, corn starch, maltodextrin, food starch-modified, natural mixed tocopherols, alpha tocopherols, beta carotene, corn oil, partially hydrogenated vegetable oil (soybean, cottonseed), corn syrup, calcium carbonate, calcium sulfate, agar, locust bean gum, sunflower oil, disodium phosphate, propylene glycol, caramel color, maple syrup","en:e150c,en:e1520,en:e160a,en:e160ai,en:e262,en:e262ii,en:e270,en:e281,en:e306,en:e307,en:e322,en:e322i,en:e339ii,en:e406,en:e410,en:e450,en:e450i,en:e466,en:e481,en:e500,en:e500ii"
Double-Glazed Dunkers,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes",World,"Enriched Wheat Flour Bleached (Flour, Malted Barley Flour, Niacin, Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Sugar, Water, Soy Oil, Nonfat Dry Milk, Contains 2% Or Less Of: Soy Flour, Dextrose, Dry Egg Yolk, Leavening (Baking Soda, Sodium Acid Pyrophosphate), Wheat Starch, Salt, Dry Whey, Soy Lecithin, Sodium Propionate And Sodium Diacetate, Mono & Dyglycerides, Sour Cream Solids (Cultured Sour Cream, Maltodextrin, Cultured Buttermilk, Cultured Skim Milk, Whey, Lactic Acid), Spice, Cellulose Gum, Natural And Artificial Flavor, Sodium Stearoyl Lactylate, Corn Starch, Maltodextrin, Food Starch-Modified, Natural Mixed Tocopherols, Alpha Tocopherals, Beta Carotene, Corn Oil, Partially Hydrogenated Vegetable Oil (Soybean, Cottonseed), Corn Syrup, Calcium Carbonate, Calcium Sulfate, Agar, Locust Bean Gum, Sunflower Oil, Disodium Phosphate","en:e160a,en:e160ai,en:e262,en:e262ii,en:e270,en:e281,en:e306,en:e322,en:e322i,en:e339ii,en:e406,en:e410,en:e450,en:e450i,en:e466,en:e481,en:e500,en:e500ii"
